,genomesize,mingt,rrn,gramstain,kE,yEV,aX,gV,sav,yields,rho,Vmax,KD,BGE
2393,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.833333333,0.002197117,0.024604291,0.002932554,0.592207145
2394,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.833333333,0.00141753,0.018309405,0.00333976,0.661377007
2395,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.833333333,0.005790922,0.072927081,0.007924864,0.578976769
2396,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.833333333,0.001234859,0.016188691,0.002963411,0.453560862
2397,4.560838,4.82,5,1,1.262130743,1.439874503,0.003057654,0.261028345,3.015366559,0.833333333,0.001855825,0.024219751,0.003772534,0.590847803
2398,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.833333333,0.002434626,0.026070047,0.007438884,0.510011234
2399,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.833333333,0.028401276,0.331682728,0.01721807,0.531762648
2400,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.916666667,5.18E-05,0.000656912,0.001459138,0.491746156
2401,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.916666667,3.11E-05,0.000398777,0.0013977,0.438242407
2402,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.916666667,1.82E-05,0.000235511,0.001380878,0.432511223
2403,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.916666667,0.000645409,0.006908905,0.00273745,0.560682937
2404,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.916666667,0.000216759,0.002744105,0.001722534,0.596636256
2405,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.916666667,0.000266317,0.002982338,0.001613503,0.631268405
2406,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.916666667,4.71E-05,0.00060896,0.0014391,0.676951329
2407,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.916666667,0.000168015,0.002115873,0.001587429,0.592341979
2408,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.916666667,0.000102054,0.001337908,0.001532961,0.457725103
2409,4.560838,4.82,5,1,1.262130743,1.439874503,0.003057654,0.261028345,3.015366559,0.916666667,1.48E-05,0.00019314,0.001376079,0.354315456
2410,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.916666667,9.74E-05,0.001043398,0.0016539,0.492506466
2411,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.916666667,0.00176041,0.020558847,0.002547478,0.492723884
2412,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.643333333,0.00796993,0.101089583,0.01511193,0.410407546
2413,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.643333333,0.006124565,0.078412398,0.008869365,0.404210977
2414,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.643333333,0.003810298,0.049329278,0.006420597,0.453641355
2415,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.643333333,0.004965968,0.053159191,0.010075424,0.399374722
2416,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.643333333,0.009265603,0.117299808,0.014452824,0.443956258
2417,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.643333333,0.00426901,0.047806266,0.004662479,0.456306348
2418,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.643333333,0.002754267,0.035575269,0.005458151,0.509289452
2419,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.643333333,0.011251792,0.141697696,0.01441734,0.446428798
2420,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.643333333,0.002399338,0.03145471,0.004722772,0.349147036
2421,4.560838,4.82,5,1,1.262130743,1.439874503,0.003057654,0.261028345,3.015366559,0.643333333,0.003605877,0.047059102,0.00630378,0.455155513
2422,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.643333333,0.004730491,0.050654237,0.013467746,0.392942688
2423,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.643333333,0.055183827,0.644461259,0.032576057,0.409612861
2424,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.857142857,0.003418214,0.043356199,0.007674856,0.547636063
2425,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.857142857,0.002626758,0.033630206,0.004792062,0.539624577
2426,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.857142857,0.001634194,0.021156779,0.00366123,0.60595703
2427,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.857142857,0.002129848,0.022799386,0.005349016,0.533543059
2428,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.857142857,0.003973914,0.050308584,0.007370483,0.592424151
2429,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.857142857,0.001830931,0.020503576,0.002849338,0.609277574
2430,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.857142857,0.001181275,0.015257837,0.003216776,0.68049384
2431,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.857142857,0.004825768,0.060772567,0.007354096,0.595603637
2432,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.857142857,0.001029049,0.013490576,0.002877181,0.466597884
2433,4.560838,4.82,5,1,1.262130743,1.439874503,0.003057654,0.261028345,3.015366559,0.857142857,0.001546521,0.020183126,0.003607284,0.607924024
2434,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.857142857,0.002028855,0.021725039,0.006915577,0.524715478
2435,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.857142857,0.02366773,0.276402273,0.015739725,0.547068918
2436,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.805454545,0.004243833,0.053828238,0.009535555,0.514422257
2437,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.805454545,0.003261212,0.041753078,0.005839645,0.506830962
2438,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.805454545,0.00202891,0.026266881,0.004389853,0.569011384
2439,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.805454545,0.002644281,0.028306236,0.006553692,0.501042176
2440,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.805454545,0.004933753,0.062459867,0.009145331,0.556484421
2441,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.805454545,0.002273165,0.025455907,0.003348959,0.57222519
2442,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.805454545,0.001466594,0.018943139,0.003820036,0.639005426
2443,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.805454545,0.00599136,0.075451269,0.009124323,0.559502783
2444,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.805454545,0.001277601,0.016749022,0.003384656,0.438118944
2445,4.560838,4.82,5,1,1.262130743,1.439874503,0.003057654,0.261028345,3.015366559,0.805454545,0.00192006,0.025058057,0.004320691,0.570933155
2446,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.805454545,0.002518894,0.026972396,0.008562116,0.492792211
2447,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.805454545,0.029384315,0.343163093,0.019875188,0.513795096
2448,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.762222222,0.005381445,0.068257573,0.010988423,0.486693638
2449,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.762222222,0.004135421,0.052945514,0.00660712,0.479436592
2450,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.762222222,0.002572784,0.033308049,0.004888469,0.53819665
2451,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.762222222,0.003353114,0.035894077,0.007453585,0.473825401
2452,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.762222222,0.006256308,0.079203019,0.010525833,0.526469363
2453,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.762222222,0.002882515,0.032279683,0.003654545,0.541279915
2454,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.762222222,0.001859733,0.024021085,0.004212982,0.604427674
2455,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.762222222,0.00759742,0.095676928,0.010500929,0.529328021
2456,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.762222222,0.001620078,0.021238807,0.003696862,0.414334043
2457,4.560838,4.82,5,1,1.262130743,1.439874503,0.003057654,0.261028345,3.015366559,0.762222222,0.002434756,0.031775184,0.004806481,0.540027531
2458,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.762222222,0.003194116,0.034202686,0.009834463,0.466167799
2459,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.762222222,0.03726115,0.435152267,0.023245504,0.486037201
2460,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.786,0.005218648,0.06619267,0.010226899,0.501927606
2461,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.786,0.004010317,0.051343826,0.006162809,0.494501201
2462,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.786,0.002494953,0.032300426,0.00456859,0.5551415
2463,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.786,0.003251677,0.034808223,0.006947988,0.488820999
2464,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.786,0.006067045,0.076806999,0.009797801,0.542973425
2465,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.786,0.002795314,0.03130317,0.003424005,0.558304714
2466,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.786,0.001803473,0.023294408,0.00394201,0.623483698
2467,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.786,0.007367585,0.092782546,0.0097747,0.545921489
2468,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.786,0.001571068,0.020596299,0.003463257,0.42757459
2469,4.560838,4.82,5,1,1.262130743,1.439874503,0.003057654,0.261028345,3.015366559,0.786,0.0023611,0.030813933,0.004492539,0.557022644
2470,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.786,0.003097488,0.033167999,0.009156487,0.480834159
2471,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.786,0.03613394,0.421988203,0.021596549,0.50132483
2472,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.762222222,0.005381445,0.068257573,0.010448145,0.486704292
2473,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.762222222,0.004135421,0.052945514,0.006282262,0.479441792
2474,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.762222222,0.002572784,0.033308049,0.004648113,0.538199555
2475,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.762222222,0.003353114,0.035894077,0.007087108,0.473896722
2476,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.762222222,0.006256308,0.079203019,0.0100083,0.526468263
2477,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.762222222,0.002882515,0.032279683,0.003474859,0.541269074
2478,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.762222222,0.001859733,0.024021085,0.004005839,0.604387299
2479,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.762222222,0.00759742,0.095676928,0.009984621,0.529338493
2480,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.762222222,0.001620078,0.021238807,0.003515095,0.414336812
2481,4.560838,4.82,5,1,1.262130743,1.439874503,0.003057654,0.261028345,3.015366559,0.762222222,0.002434756,0.031775184,0.004570157,0.540030678
2482,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.762222222,0.003194116,0.034202686,0.009350923,0.466177651
2483,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.762222222,0.03726115,0.435152267,0.022102571,0.486109691
2484,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.887368421,0.002568054,0.032572866,0.006349338,0.567074947
2485,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.887368421,0.001973444,0.025265873,0.004083572,0.55881124
2486,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.887368421,0.001227746,0.015894773,0.003194782,0.62751579
2487,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.887368421,0.001600123,0.017128839,0.004521317,0.552569582
2488,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.887368421,0.002985542,0.037796089,0.006110113,0.613453863
2489,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.887368421,0.001375551,0.015404031,0.002556665,0.630963011
2490,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.887368421,0.000887474,0.011462986,0.002845457,0.704761126
2491,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.887368421,0.003625528,0.045657524,0.006097234,0.616730288
2492,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.887368421,0.000773109,0.010135268,0.002578549,0.483271491
2493,4.560838,4.82,5,1,1.262130743,1.439874503,0.003057654,0.261028345,3.015366559,0.887368421,0.001161878,0.015163282,0.003152382,0.62957501
2494,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.887368421,0.001524248,0.016321698,0.005752574,0.543404265
2495,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.887368421,0.017781213,0.207656907,0.012688018,0.566583569
2496,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.643333333,0.000295183,0.003744059,0.001419126,0.330617243
2497,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.643333333,0.000177524,0.002272823,0.001166686,0.284729447
2498,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.643333333,0.000103682,0.001342293,0.001097566,0.260479315
2499,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.643333333,0.003678494,0.039377178,0.006671596,0.391659375
2500,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.643333333,0.001235414,0.015639974,0.002501397,0.415119739
2501,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.643333333,0.00151787,0.016997783,0.002053398,0.439193117
2502,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.643333333,0.000268709,0.003470758,0.001336794,0.453376186
2503,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.643333333,0.000957599,0.012059378,0.001946263,0.41090565
2504,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.643333333,0.000581658,0.007625384,0.00172246,0.314880955
2505,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.643333333,0.000555362,0.005946829,0.002219385,0.336829101
2506,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.643333333,0.010033423,0.117174774,0.005891018,0.345227371
2507,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.833333333,0.004101857,0.052027439,0.008280289,0.532329413
2508,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.833333333,0.003152109,0.040356247,0.00508551,0.524522806
2509,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.833333333,0.001961033,0.025388135,0.003832295,0.588963505
2510,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.833333333,0.002555818,0.027359263,0.005702739,0.518569867
2511,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.833333333,0.004768697,0.060370301,0.007942976,0.575867233
2512,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.833333333,0.002197117,0.024604291,0.002932537,0.592207146
2513,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.833333333,0.00141753,0.018309405,0.00333974,0.661377007
2514,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.833333333,0.005790922,0.072927081,0.007924816,0.57897677
2515,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.833333333,0.001234859,0.016188691,0.002963393,0.453560862
2516,4.560838,4.82,5,1,1.262130743,1.439874503,0.003057654,0.261028345,3.015366559,0.833333333,0.001855825,0.024219751,0.003772511,0.590847804
2517,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.833333333,0.002434626,0.026070047,0.007438839,0.510011235
2518,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.833333333,0.028401276,0.331682728,0.017217967,0.531762654
2519,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.944444444,0.000469167,0.005950851,0.002606824,0.582845024
2520,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.944444444,0.000201542,0.002580323,0.001849048,0.569818418
2521,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.944444444,3.53E-05,0.000457169,0.001574923,0.607410062
2522,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.944444444,8.35E-05,0.000894094,0.00171013,0.546660919
2523,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.944444444,0.00011688,0.001479664,0.001733614,0.612641446
2524,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.944444444,0.000129242,0.001447311,0.001652077,0.646389575
2525,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.944444444,0.000193207,0.002495543,0.001914181,0.742654975
2526,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.944444444,9.06E-05,0.001140912,0.001652198,0.607424457
2527,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.944444444,0.0001871,0.002452832,0.001882894,0.501183095
2528,4.560838,4.82,5,1,1.262130743,1.439874503,0.003057654,0.261028345,3.015366559,0.944444444,0.00014364,0.001874594,0.001784251,0.649969801
2529,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.944444444,3.15E-05,0.00033757,0.001619183,0.448126262
2530,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.944444444,0.000379696,0.004434261,0.001798041,0.490448262
2531,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.833333333,0.004101857,0.052027439,0.008634021,0.532321814
2532,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.833333333,0.003152109,0.040356247,0.005302761,0.524519029
2533,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.833333333,0.001961033,0.025388135,0.00399601,0.588961382
2534,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.833333333,0.002555818,0.027359263,0.005946358,0.518566188
2535,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.833333333,0.004768697,0.060370301,0.008282298,0.575860244
2536,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.833333333,0.002197117,0.024604291,0.003057814,0.59220527
2537,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.833333333,0.00141753,0.018309405,0.003482413,0.661375715
2538,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.833333333,0.005790922,0.072927081,0.008263362,0.578969271
2539,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.833333333,0.001234859,0.016188691,0.003089989,0.453532933
2540,4.560838,4.82,5,1,1.262130743,1.439874503,0.003057654,0.261028345,3.015366559,0.833333333,0.001855825,0.024219751,0.003933672,0.590913505
2541,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.833333333,0.002434626,0.026070047,0.007756624,0.510004214
2542,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.833333333,0.028401276,0.331682728,0.017953514,0.531718889
2543,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.643333333,0.000221387,0.002808044,0.001524854,0.330611552
2544,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.643333333,0.000133143,0.001704617,0.0013041,0.284715809
2545,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.643333333,7.78E-05,0.00100672,0.001243655,0.260450487
2546,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.643333333,0.002758871,0.029532884,0.006118038,0.391664855
2547,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.643333333,0.00092656,0.011729981,0.00247128,0.415120086
2548,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.643333333,0.001138403,0.012748338,0.002079513,0.439192806
2549,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.643333333,0.000201532,0.002603068,0.001452857,0.453370643
2550,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.643333333,0.000718199,0.009044534,0.001985826,0.41055799
2551,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.643333333,0.000436243,0.005719038,0.001790114,0.314879137
2552,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.643333333,0.000416521,0.004460121,0.002224665,0.336828905
2553,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.643333333,0.007525067,0.087881081,0.005435438,0.345245131
2554,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.465,0.005089243,0.05447882,0.009364114,0.282061659
2555,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.465,0.00170921,0.021638101,0.003264098,0.297882111
2556,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.465,0.002099992,0.023516647,0.002608781,0.31547647
2557,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.465,0.000371762,0.004801837,0.001560559,0.318169245
2558,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.465,0.001324851,0.016684301,0.002452068,0.294537083
2559,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.8,0.005127322,0.065034298,0.01058237,0.51090114
2560,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.8,0.003940137,0.050445309,0.006385247,0.503365969
2561,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.8,0.002451292,0.031735169,0.004738844,0.565118252
2562,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.8,0.003194772,0.034199079,0.007196129,0.497607338
2563,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.8,0.005960871,0.075462876,0.010139227,0.55268452
2564,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.8,0.002746396,0.030755364,0.003556792,0.568315215
2565,4.829548,3.88,3,1,1.430956861,1.268776278,0.002732841,0.269155142,2.753447978,0.8,0.001771912,0.022886756,0.004091753,0.634628766
2566,4.034872,1.82,6,1,2.021099712,1.51268153,0.003085924,0.321573906,3.662757656,0.8,0.007238653,0.091158851,0.01011537,0.555677418
2567,4.684622,6.28,12,1,1.066517473,1.872678994,0.002923702,0.253460556,2.889880896,0.8,0.001543574,0.020235863,0.00359733,0.435113637
2568,4.560838,4.82,5,1,1.262130743,1.439874503,0.003057654,0.261028345,3.015366559,0.8,0.002319781,0.030274689,0.004660303,0.567028383
2569,6.646877,7.49,9,2,0.945063193,1.704336196,0.002098048,0.249514533,1.658442575,0.8,0.003043282,0.032587559,0.00947692,0.489457622
2570,2.549675,0.75,13,1,2.553415178,1.925598275,0.001758056,0.518724026,7.589771807,0.8,0.035501596,0.41460341,0.022324192,0.510216395
2571,5.177578,2.78,8,1,1.695966091,1.643835616,0.002308658,0.286429607,2.465519048,0.86625,0.001068706,0.013555329,0.003658112,0.532944354
2572,4.210445,2.52,8,1,1.773422708,1.643835616,0.005382182,0.292987722,3.423307443,0.86625,0.003015852,0.038611756,0.006012714,0.552415235
2573,4.467545,3.57,5,1,1.496936862,1.439874503,0.004570775,0.272854618,3.115926998,0.86625,0.001934641,0.025046456,0.00464426,0.618146622
2574,5.264264,3.33,8,2,1.552321204,1.643835616,0.007190364,0.276235383,2.401387876,0.86625,0.001844025,0.019739728,0.005417761,0.539269401
2575,4.567713,2.25,6,1,1.861580257,1.51268153,0.003652758,0.301622692,3.008165748,0.86625,0.002064371,0.026134329,0.004988193,0.587327224
2576,3.223982,5.26,5,2,1.196038209,1.439874503,0.002008287,0.258279697,5.229622414,0.86625,0.000422726,0.00473387,0.00180276,0.595564546
